date,source,source_label,medium,medium_label,campaign_id,campaign_name,segment,impressions,clicks,spend,conversions,total_conversion,ctr,cpc,cpa,dataset
2025-04-26,other_ads,Other,display,Display,o-0003,Comedy Classics Retargeting East Other,,38941,331,454.38,5,,0.0085,1.3727,90.876,portfolio
2025-04-26,other_ads,Other,display,Display,o-0004,Sports Weekend Trial Midwest Other,,42941,365,501.26,6,,0.0085,1.3733,83.5433,portfolio
2025-04-26,other_ads,Other,display,Display,o-0005,Kids and Family Winback South Other,,46941,399,548.14,6,,0.0085,1.3738,91.3567,portfolio
2025-04-26,other_ads,Other,display,Display,o-0006,Reality Launch Awareness US Other,,50941,433,595.02,7,,0.0085,1.3742,85.0029,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0001,Halo S2 Campaign,,124620,2131,2162.69,40,,0.0171,1.0149,54.0673,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0002,Teen Wolf: The Movie,,119415,2042,2072.58,28,,0.0171,1.015,74.0207,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0003,Comedy Classics Retargeting East TikTok,,54503,932,946.18,9,,0.0171,1.0152,105.1311,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0004,Sports Weekend Trial Midwest TikTok,,60175,1029,1043.8,14,,0.0171,1.0144,74.5571,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0005,Kids and Family Winback South TikTok,,65789,1125,1141.42,12,,0.0171,1.0146,95.1183,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0006,Reality Launch Awareness US TikTok,,71404,1221,1239.04,16,,0.0171,1.0148,77.44,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0007,Sci-Fi Vault Prospecting West TikTok,,77018,1317,1336.66,13,,0.0171,1.0149,102.82,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0008,Movie Night Retargeting East TikTok,,82632,1413,1434.29,24,,0.0171,1.0151,59.7621,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0009,Holiday Watchlist Trial Midwest TikTok,,88304,1510,1531.91,15,,0.0171,1.0145,102.1273,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0010,Live Events Winback South TikTok,,43275,740,750.94,11,,0.0171,1.0148,68.2673,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0011,Library Retention Awareness US TikTok,,48889,836,848.56,11,,0.0171,1.015,77.1418,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0012,Premium Bundle Prospecting West TikTok,,54503,932,946.18,10,,0.0171,1.0152,94.618,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0013,Student Offer Retargeting East TikTok,,60175,1029,1043.8,16,,0.0171,1.0144,65.2375,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0014,Family Plan Trial Midwest TikTok,,65789,1125,1141.42,14,,0.0171,1.0146,81.53,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0015,Winback Audience Winback South TikTok,,71404,1221,1239.04,16,,0.0171,1.0148,77.44,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0016,New Release Awareness US TikTok,,77018,1317,1336.66,19,,0.0171,1.0149,70.3505,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0017,Binge Weekend Prospecting West TikTok,,82632,1413,1434.29,21,,0.0171,1.0151,68.2995,portfolio
2025-04-26,tiktok_ads,TikTok,paid_social,Paid Social,t-0018,Award Season Retargeting East TikTok,,88304,1510,1531.91,17,,0.0171,1.0145,90.1124,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0001,Star Trek: Strange New Worlds,,140654,1505,1766.45,16,,0.0107,1.1737,110.4031,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0002,Drama Collection Prospecting West YouTube,,55234,591,693.08,6,,0.0107,1.1727,115.5133,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0003,Comedy Classics Retargeting East YouTube,,61589,659,772.82,12,,0.0107,1.1727,64.4017,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0004,Sports Weekend Trial Midwest YouTube,,67944,727,852.56,12,,0.0107,1.1727,71.0467,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0005,Kids and Family Winback South YouTube,,74299,795,932.29,11,,0.0107,1.1727,84.7536,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0006,Reality Launch Awareness US YouTube,,80654,863,1012.03,9,,0.0107,1.1727,112.4478,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0007,Sci-Fi Vault Prospecting West YouTube,,86916,930,1091.76,17,,0.0107,1.1739,64.2212,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0008,Movie Night Retargeting East YouTube,,93271,998,1171.5,11,,0.0107,1.1738,106.5,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0009,Holiday Watchlist Trial Midwest YouTube,,99626,1066,1251.23,13,,0.0107,1.1738,96.2485,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0010,Live Events Winback South YouTube,,48879,523,613.35,10,,0.0107,1.1728,61.335,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0011,Library Retention Awareness US YouTube,,55234,591,693.08,7,,0.0107,1.1727,99.0114,portfolio
2025-04-26,youtube_ads,YouTube,paid_video,Paid Video,y-0012,Premium Bundle Prospecting West YouTube,,61589,659,772.82,9,,0.0107,1.1727,85.8689,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0001,Top Gun: Maverick Push,,240292,3292,2902.72,41,,0.0137,0.8817,70.798,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0002,Transformers: Rise of the Beasts,,230292,3155,2781.77,38,,0.0137,0.8817,73.2045,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0003,Comedy Classics Retargeting East Google,,105109,1440,1269.94,14,,0.0137,0.8819,90.71,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0004,Sports Weekend Trial Midwest Google,,115985,1589,1400.96,22,,0.0137,0.8817,63.68,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0005,Kids and Family Winback South Google,,126788,1737,1531.99,18,,0.0137,0.882,85.1106,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0006,Reality Launch Awareness US Google,,137664,1886,1663.01,24,,0.0137,0.8818,69.2921,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0007,Sci-Fi Vault Prospecting West Google,,148540,2035,1794.04,20,,0.0137,0.8816,89.702,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0008,Movie Night Retargeting East Google,,159343,2183,1925.06,42,,0.0137,0.8818,45.8348,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0009,Holiday Watchlist Trial Midwest Google,,170219,2332,2056.09,24,,0.0137,0.8817,85.6704,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0010,Live Events Winback South Google,,83431,1143,1007.89,18,,0.0137,0.8818,55.9939,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0011,Library Retention Awareness US Google,,94307,1292,1138.91,18,,0.0137,0.8815,63.2728,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0012,Premium Bundle Prospecting West Google,,105109,1440,1269.94,15,,0.0137,0.8819,84.6627,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0013,Student Offer Retargeting East Google,,115985,1589,1400.96,26,,0.0137,0.8817,53.8831,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0014,Family Plan Trial Midwest Google,,126788,1737,1531.99,22,,0.0137,0.882,69.6359,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0015,Winback Audience Winback South Google,,137664,1886,1663.01,25,,0.0137,0.8818,66.5204,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0016,New Release Awareness US Google,,148540,2035,1794.04,31,,0.0137,0.8816,57.8723,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0017,Binge Weekend Prospecting West Google,,159343,2183,1925.06,34,,0.0137,0.8818,56.6194,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0018,Award Season Retargeting East Google,,170219,2332,2056.09,27,,0.0137,0.8817,76.1515,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0019,Streaming Trial Trial Midwest Google,,83431,1143,1007.89,11,,0.0137,0.8818,91.6264,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0020,International Pack Winback South Google,,94307,1292,1138.91,19,,0.0137,0.8815,59.9426,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0021,Paramount+ Originals Awareness US Google,,105109,1440,1269.94,21,,0.0137,0.8819,60.4733,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0022,Drama Collection Prospecting West Google,,115985,1589,1400.96,16,,0.0137,0.8817,87.56,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0023,Comedy Classics Retargeting East Google 23,,126788,1737,1531.99,27,,0.0137,0.882,56.7404,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0024,Sports Weekend Trial Midwest Google 24,,137664,1886,1663.01,20,,0.0137,0.8818,83.1505,portfolio
2025-04-27,google_ads,Google Ads,paid_search,Paid Search,g-0025,Kids and Family Winback South Google 25,,148540,2035,1794.04,29,,0.0137,0.8816,61.8634,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0001,Paramount+ Spring Promo,,247451,3786,3102.42,36,,0.0153,0.8194,86.1783,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0002,Yellowstone S5 Launch,,237124,3628,2973.15,37,,0.0153,0.8195,80.3554,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0003,PAW Patrol: The Mighty Movie,,226797,3470,2843.89,70,,0.0153,0.8196,40.627,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0004,Sports Weekend Trial Midwest Meta,,119412,1827,1497.35,21,,0.0153,0.8196,71.3024,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0005,Kids and Family Winback South Meta,,130588,1998,1637.39,29,,0.0153,0.8195,56.4617,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0006,Reality Launch Awareness US Meta,,141765,2169,1777.43,21,,0.0153,0.8195,84.6395,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0007,Sci-Fi Vault Prospecting West Meta,,152941,2340,1917.47,24,,0.0153,0.8194,79.8946,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0008,Movie Night Retargeting East Meta,,164118,2511,2057.51,32,,0.0153,0.8194,64.2972,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0009,Holiday Watchlist Trial Midwest Meta,,175294,2682,2197.55,54,,0.0153,0.8194,40.6954,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0010,Live Events Winback South Meta,,85882,1314,1077.23,19,,0.0153,0.8198,56.6963,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0011,Library Retention Awareness US Meta,,97059,1485,1217.27,26,,0.0153,0.8197,46.8181,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0012,Premium Bundle Prospecting West Meta,,108235,1656,1357.31,20,,0.0153,0.8196,67.8655,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0013,Student Offer Retargeting East Meta,,119412,1827,1497.35,21,,0.0153,0.8196,71.3024,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0014,Family Plan Trial Midwest Meta,,130588,1998,1637.39,30,,0.0153,0.8195,54.5797,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0015,Winback Audience Winback South Meta,,141765,2169,1777.43,52,,0.0153,0.8195,34.1813,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0016,New Release Awareness US Meta,,152941,2340,1917.47,31,,0.0153,0.8194,61.8539,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0017,Binge Weekend Prospecting West Meta,,164118,2511,2057.51,31,,0.0153,0.8194,66.3713,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0018,Award Season Retargeting East Meta,,175294,2682,2197.55,49,,0.0153,0.8194,44.848,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0019,Streaming Trial Trial Midwest Meta,,85882,1314,1077.23,13,,0.0153,0.8198,82.8638,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0020,International Pack Winback South Meta,,97059,1485,1217.27,20,,0.0153,0.8197,60.8635,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0021,Paramount+ Originals Awareness US Meta,,108235,1656,1357.31,37,,0.0153,0.8196,36.6841,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0022,Drama Collection Prospecting West Meta,,119412,1827,1497.35,29,,0.0153,0.8196,51.6328,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0023,Comedy Classics Retargeting East Meta,,130588,1998,1637.39,34,,0.0153,0.8195,48.1585,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0024,Sports Weekend Trial Midwest Meta 24,,141765,2169,1777.43,22,,0.0153,0.8195,80.7923,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0025,Kids and Family Winback South Meta 25,,152941,2340,1917.47,33,,0.0153,0.8194,58.1052,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0026,Reality Launch Awareness US Meta 26,,164118,2511,2057.51,24,,0.0153,0.8194,85.7296,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0027,Sci-Fi Vault Prospecting West Meta 27,,175294,2682,2197.55,40,,0.0153,0.8194,54.9388,portfolio
2025-04-27,meta_ads,Meta,paid_social,Paid Social,m-0028,Movie Night Retargeting East Meta 28,,85882,1314,1077.23,13,,0.0153,0.8198,82.8638,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0001,Mission: Impossible - Dead Reckoning,,86768,859,1049.79,14,,0.0099,1.2221,74.985,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0002,Drama Collection Prospecting West Microsoft,,34040,337,411.9,7,,0.0099,1.2223,58.8429,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0003,Comedy Classics Retargeting East Microsoft,,37980,376,459.29,5,,0.0099,1.2215,91.858,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0004,Sports Weekend Trial Midwest Microsoft,,41919,415,506.67,6,,0.0099,1.2209,84.445,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0005,Kids and Family Winback South Microsoft,,45758,453,554.06,10,,0.0099,1.2231,55.406,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0006,Reality Launch Awareness US Microsoft,,49697,492,601.45,9,,0.0099,1.2225,66.8278,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0007,Sci-Fi Vault Prospecting West Microsoft,,53636,531,648.83,9,,0.0099,1.2219,72.0922,portfolio
2025-04-27,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0008,Movie Night Retargeting East Microsoft,,57576,570,696.22,10,,0.0099,1.2214,69.622,portfolio
2025-04-27,other_ads,Other,display,Display,o-0001,iCarly Reboot Awareness,,91176,775,1045.01,9,,0.0085,1.3484,116.1122,portfolio
2025-04-27,other_ads,Other,display,Display,o-0002,Drama Collection Prospecting West Other,,35765,304,410.02,4,,0.0085,1.3488,102.505,portfolio
2025-04-27,other_ads,Other,display,Display,o-0003,Comedy Classics Retargeting East Other,,39882,339,457.19,5,,0.0085,1.3486,91.438,portfolio
2025-04-27,other_ads,Other,display,Display,o-0004,Sports Weekend Trial Midwest Other,,44000,374,504.36,6,,0.0085,1.3486,84.06,portfolio
2025-04-27,other_ads,Other,display,Display,o-0005,Kids and Family Winback South Other,,48118,409,551.53,6,,0.0085,1.3485,91.9217,portfolio
2025-04-27,other_ads,Other,display,Display,o-0006,Reality Launch Awareness US Other,,52235,444,598.7,7,,0.0085,1.3484,85.5286,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0001,Halo S2 Campaign,,127778,2185,2176.1,40,,0.0171,0.9959,54.4025,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0002,Teen Wolf: The Movie,,122456,2094,2085.43,29,,0.0171,0.9959,71.9114,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0003,Comedy Classics Retargeting East TikTok,,55906,956,952.04,9,,0.0171,0.9959,105.7822,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0004,Sports Weekend Trial Midwest TikTok,,61696,1055,1050.27,14,,0.0171,0.9955,75.0193,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0005,Kids and Family Winback South TikTok,,67427,1153,1148.5,12,,0.0171,0.9961,95.7083,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0006,Reality Launch Awareness US TikTok,,73216,1252,1246.72,16,,0.0171,0.9958,77.92,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0007,Sci-Fi Vault Prospecting West TikTok,,79006,1351,1344.95,13,,0.0171,0.9955,103.4577,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0008,Movie Night Retargeting East TikTok,,84737,1449,1443.18,24,,0.0171,0.996,60.1325,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0009,Holiday Watchlist Trial Midwest TikTok,,90526,1548,1541.4,15,,0.0171,0.9957,102.76,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0010,Live Events Winback South TikTok,,44386,759,755.59,11,,0.0171,0.9955,68.69,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0011,Library Retention Awareness US TikTok,,50117,857,853.82,11,,0.0171,0.9963,77.62,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0012,Premium Bundle Prospecting West TikTok,,55906,956,952.04,10,,0.0171,0.9959,95.204,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0013,Student Offer Retargeting East TikTok,,61696,1055,1050.27,16,,0.0171,0.9955,65.6419,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0014,Family Plan Trial Midwest TikTok,,67427,1153,1148.5,14,,0.0171,0.9961,82.0357,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0015,Winback Audience Winback South TikTok,,73216,1252,1246.72,16,,0.0171,0.9958,77.92,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0016,New Release Awareness US TikTok,,79006,1351,1344.95,19,,0.0171,0.9955,70.7868,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0017,Binge Weekend Prospecting West TikTok,,84737,1449,1443.18,21,,0.0171,0.996,68.7229,portfolio
2025-04-27,tiktok_ads,TikTok,paid_social,Paid Social,t-0018,Award Season Retargeting East TikTok,,90526,1548,1541.4,17,,0.0171,0.9957,90.6706,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0001,Star Trek: Strange New Worlds,,144299,1544,1777.39,16,,0.0107,1.1512,111.0869,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0002,Drama Collection Prospecting West YouTube,,56636,606,697.38,6,,0.0107,1.1508,116.23,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0003,Comedy Classics Retargeting East YouTube,,63084,675,777.61,12,,0.0107,1.152,64.8008,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0004,Sports Weekend Trial Midwest YouTube,,69626,745,857.84,12,,0.0107,1.1515,71.4867,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0005,Kids and Family Winback South YouTube,,76168,815,938.07,11,,0.0107,1.151,85.2791,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0006,Reality Launch Awareness US YouTube,,82617,884,1018.3,9,,0.0107,1.1519,113.1444,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0007,Sci-Fi Vault Prospecting West YouTube,,89159,954,1098.53,17,,0.0107,1.1515,64.6194,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0008,Movie Night Retargeting East YouTube,,95701,1024,1178.76,11,,0.0107,1.1511,107.16,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0009,Holiday Watchlist Trial Midwest YouTube,,102150,1093,1258.99,13,,0.0107,1.1519,96.8454,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0010,Live Events Winback South YouTube,,50093,536,617.15,10,,0.0107,1.1514,61.715,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0011,Library Retention Awareness US YouTube,,56636,606,697.38,7,,0.0107,1.1508,99.6257,portfolio
2025-04-27,youtube_ads,YouTube,paid_video,Paid Video,y-0012,Premium Bundle Prospecting West YouTube,,63084,675,777.61,9,,0.0107,1.152,86.4011,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0001,Top Gun: Maverick Push,,219927,3013,2607.68,37,,0.0137,0.8655,70.4778,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0002,Transformers: Rise of the Beasts,,210730,2887,2499.02,34,,0.0137,0.8656,73.5006,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0003,Comedy Classics Retargeting East Google,,96204,1318,1140.86,12,,0.0137,0.8656,95.0717,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0004,Sports Weekend Trial Midwest Google,,106131,1454,1258.57,20,,0.0137,0.8656,62.9285,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0005,Kids and Family Winback South Google,,116058,1590,1376.27,16,,0.0137,0.8656,86.0169,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0006,Reality Launch Awareness US Google,,125985,1726,1493.98,22,,0.0137,0.8656,67.9082,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0007,Sci-Fi Vault Prospecting West Google,,135912,1862,1611.69,18,,0.0137,0.8656,89.5383,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0008,Movie Night Retargeting East Google,,145839,1998,1729.4,38,,0.0137,0.8656,45.5105,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0009,Holiday Watchlist Trial Midwest Google,,155766,2134,1847.1,21,,0.0137,0.8656,87.9571,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0010,Live Events Winback South Google,,76350,1046,905.44,16,,0.0137,0.8656,56.59,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0011,Library Retention Awareness US Google,,86277,1182,1023.15,16,,0.0137,0.8656,63.9469,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0012,Premium Bundle Prospecting West Google,,96204,1318,1140.86,13,,0.0137,0.8656,87.7585,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0013,Student Offer Retargeting East Google,,106131,1454,1258.57,23,,0.0137,0.8656,54.7204,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0014,Family Plan Trial Midwest Google,,116058,1590,1376.27,20,,0.0137,0.8656,68.8135,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0015,Winback Audience Winback South Google,,125985,1726,1493.98,22,,0.0137,0.8656,67.9082,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0016,New Release Awareness US Google,,135912,1862,1611.69,28,,0.0137,0.8656,57.5604,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0017,Binge Weekend Prospecting West Google,,145839,1998,1729.4,31,,0.0137,0.8656,55.7871,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0018,Award Season Retargeting East Google,,155766,2134,1847.1,25,,0.0137,0.8656,73.884,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0019,Streaming Trial Trial Midwest Google,,76350,1046,905.44,10,,0.0137,0.8656,90.544,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0020,International Pack Winback South Google,,86277,1182,1023.15,17,,0.0137,0.8656,60.1853,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0021,Paramount+ Originals Awareness US Google,,96204,1318,1140.86,19,,0.0137,0.8656,60.0453,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0022,Drama Collection Prospecting West Google,,106131,1454,1258.57,14,,0.0137,0.8656,89.8979,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0023,Comedy Classics Retargeting East Google 23,,116058,1590,1376.27,24,,0.0137,0.8656,57.3446,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0024,Sports Weekend Trial Midwest Google 24,,125985,1726,1493.98,18,,0.0137,0.8656,82.9989,portfolio
2025-04-28,google_ads,Google Ads,paid_search,Paid Search,g-0025,Kids and Family Winback South Google 25,,135912,1862,1611.69,26,,0.0137,0.8656,61.9881,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0001,Paramount+ Spring Promo,,226405,3464,2787.08,33,,0.0153,0.8046,84.457,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0002,Yellowstone S5 Launch,,216993,3320,2670.95,33,,0.0153,0.8045,80.9379,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0003,PAW Patrol: The Mighty Movie,,207582,3176,2554.83,63,,0.0153,0.8044,40.5529,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0004,Sports Weekend Trial Midwest Meta,,109281,1672,1345.15,19,,0.0153,0.8045,70.7974,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0005,Kids and Family Winback South Meta,,119477,1828,1470.96,26,,0.0153,0.8047,56.5754,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0006,Reality Launch Awareness US Meta,,129739,1985,1596.77,18,,0.0153,0.8044,88.7094,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0007,Sci-Fi Vault Prospecting West Meta,,139935,2141,1722.57,21,,0.0153,0.8046,82.0271,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0008,Movie Night Retargeting East Meta,,150196,2298,1848.38,29,,0.0153,0.8043,63.7372,portfolio
2025-04-28,meta_ads,Meta,paid_social,Paid Social,m-0009,Holiday Watchlist Trial Midwest Meta,,160392,2454,1974.18,48,,0.0153,0.8045,41.1288,portfolio
